"resultNumber","lemma","senseNumber","snippet"
"1389","bas-reli\u00EBf","1.1","techniek"
"1390","bastaardkind","1.0",""
"1391","batterijlaadstation","1.0","acculaadruimte"
"1392","batterijlaadstation","2.0","oplaadbasis van robots"
"1393","batterijwisselstation","1.0","omwisselstation met volle e-autoaccu's"
"1394","B-attest","0.0",""
"1395","bauxiet","1.0","aluminiumhoudend mineraal"
"1396","bauxietbedrijf","1.0",""
"1397","bauxietvoorkomen","1.0","vindplaats van bauxiet"
"1398","bavetje","1.0","slabbetje"
"1399","bazuinkoor","1.0","band van blaasinstrumenten"
"1400","bbb/BBB","A.1.0","bed, bad, brood"
"1401","bbb/BBB","B.1.0","buik, billen, benen"
"1402","B-diploma","0.0",""
"1403","beachsoccer","1.0","voetbal gespeeld op het strand"
"1404","beachsoccertoernooi","1.0","toernooi waarop beachsoccer gespeeld wordt"
"1405","beachvoetbal","1.0","beachsoccer"
"1406","beachvolleybal","1.0",""
"1407","beademingsapparaat","0.0",""
"1408","beademingstoestel","0.0",""
"1409","BE-alert","1.0","alert gestuurd door Belgische overheid"
"1410","beatlehaar","0.0",""
"1411","beautyprogramma","1.0",""
"1412","bebophaar","0.0",""
"1413","bed","1.0",""
"1414","bedankbriefje","1.0","briefje waarmee men iemand bedankt"
"1415","bedankbriefje","2.0","briefje waarmee men iets afwijst of opzegt"
"1416","bedehuis","1.0",""
"1417","bedenksel","1.0",""
"1418","bedgeheim","1.0",""
"1419","bediendecontract","1.0","contract voor een bediende"
"1420","bediendepersoneel","0.0",""
"1421","bedieningsorgaan","0.0",""
"1422","beding","1.0",""
"1423","bedlampje","0.0",""
"1424","bedrag","1.0",""
"1425","bedriegertje","1.0","kleine bedrieger"
"1426","bedriegertje","2.0","fonteintje"
"1427","bedriegertje","3.0","middel om te misleiden"
"1428","bedriegertje","3.1","trompe-l'oeil"
"1429","bedrijf","1.0",""
"1430","bedrijfsadviesbureau","0.0",""
"1431","bedrijfsafval","1.0",""
"1432","bedrijfsafvalwater","0.0",""
"1433","bedrijfsbeheer","0.0",""
"1434","bedrijfsbelang","1.0",""
"1435","bedrijfsbeleid","1.0",""
"1436","bedrijfsbezoek","1.0",""
"1437","bedrijfsblad","1.0",""
"1438","bedrijfschap","1.0",""
"1439","bedrijfsfeest","1.0",""
"1440","bedrijfsgebouw","1.0",""
"1441","bedrijfsgeheim","1.0",""
"1442","bedrijfsjargon","0.0",""
"1443","bedrijfsleven","1.0",""
"1444","bedrijfsmanagement","1.0",""
"1445","bedrijfsmiddel","1.0",""
"1446","bedrijfsnetwerk","0.0",""
"1447","bedrijfsnieuws","1.0",""
"1448","bedrijfsniveau","1.0",""
"1449","bedrijfsongeluk","1.0","ongeluk tijdens het werk op een bedrijf"
"1450","bedrijfsongeluk","2.0","kleine fout"
"1451","bedrijfsongeval","1.0","ongeval tijdens het werk op een bedrijf"
"1452","bedrijfsongeval","2.0","kleine fout"
"1453","bedrijfspand","1.0",""
"1454","bedrijfspensioen","1.0",""
"1455","bedrijfsplan","1.0",""
"1456","bedrijfsproces","1.0",""
"1457","bedrijfsrestaurant","1.0",""
"1458","bedrijfsresultaat","1.0",""
"1459","bedrijfsrisico","1.0",""
"1460","bedrijfssysteem","1.0",""
"1461","bedrijfsterrein","1.0",""
"1462","bedrijfsverlies","0.0",""
"1463","bedrijfsvervoerplan","1.0",""
"1464","bedrijfsverzamelgebouw","1.0",""
"1465","bedrijfsvoertuig","1.0",""
"1466","bedrijvencomplex","1.0",""
"1467","bedrijventerrein","1.0",""
"1468","bedrog","1.0",""
"1469","bedwang","1.0",""
"1470","bedwelmingsmiddel","0.0",""
"1471","beeld","1.0",""
"1472","beeldhouwwerk","1.0",""
"1473","beeldkwaliteitsplan","1.0",""
"1474","beeldmoment","1.0","gearrangeerd moment voor beeldopnames"
"1475","beeldrecht","1.0",""
"1476","beeldscherm","1.0",""
"1477","beeldschermwerk","0.0",""
"1478","beeldverhaal","1.0",""
"1479","beeldvormingsonderzoek","1.0",""
"1480","been","1.0",""
"1481","beengezwel","0.0",""
"1482","beenhouwersmes","1.0","scherp vleesmes"
"1483","beenstuk","0.0",""
"1484","beenvlies","0.0",""
"1485","beenweefsel","0.0",""
"1486","beenwindsel","0.0",""
"1487","beertje","1.0","kleine beer"
"1488","beertje","2.0","knuffelbeer"
"1489","beertje","3.0","jong mannelijk varken"
"1490","beertje","4.0","snoepje in de vorm van een beer"
"1491","beertje","5.0","kleine steunbeer"
"1492","beest","1.0","dier"
"1493","beest","1.1","insect"
"1494","beest","2.0","gedomesticeerd dier"
"1495","beest","3.0","speelgoedbeest"
"1496","beest","4.0","het <i>beest</i> uit de Openbaring"
"1497","beest","5.0","iets oncontroleerbaars"
"1498","beest","6.0","iemand die zich gedraagt als een beest"
"1499","beest","7.0","iemand die ten volle is wat genoemd wordt"
"1500","beest","8.0","wat aan een wild beest doet denken"
"1501","beestenweer","1.0",""
"1502","beetje","1.0",""
"1503","begeleidingsorkest","0.0",""
"1504","begeleidingsplan","1.0",""
"1505","begeleidingsprogramma","0.0",""
"1506","begeleidingsteam","1.0",""
"1507","begeleidingstraject","0.0",""
"1508","begeleidingsverschijnsel","0.0",""
"1509","begeleidwonenproject","0.0",""
"1510","begin","",""
"1511","beginjaar","1.0",""
"1512","beginkwartier","1.0","eerste kwartier van een wedstrijd(deel)"
"1513","beginnersrijbewijs","1.0","rijbewijs voor beginnende bestuurders"
"1514","beginpunt","1.0",""
"1515","beginsalaris","0.0",""
"1516","beginsel","1.0",""
"1517","beginselakkoord","0.0",""
"1518","beginselprogramma","1.0",""
"1519","beginuur","1.0","tijdstip waarop een activiteit begint"
"1520","begrip","1.0",""
"1521","begrippenapparaat","1.0",""
"1522","begrippenpaar","1.0",""
"1523","begripsvermogen","1.0",""
"1524","begrotingsakkoord","1.0",""
"1525","begrotingsbedrag","1.0",""
"1526","begrotingsbeleid","1.0",""
"1527","begrotingsdebat","1.0",""
"1528","begrotingshoofdstuk","0.0",""
"1529","begrotingsjaar","1.0",""
"1530","begrotingskantoor","0.0",""
"1531","begrotingsontwerp","0.0",""
"1532","begrotingsoverleg","1.0",""
"1533","begrotingsplan","1.0",""
"1534","begrotingsprobleem","1.0",""
"1535","begrotingsproces","0.0",""
"1536","begrotingsrecht","0.0",""
"1537","begrotingssysteem","1.0",""
"1538","begrotingstekort","1.0",""
"1539","begrotingsvoorstel","1.0",""
"1540","begrotingswerk","0.0",""
"1541","behandelaanbod","0.0",""
"1542","behandelingsplan","1.0",""
"1543","behandelingsprogramma","0.0",""
"1544","behandelingsresultaat","0.0",""
"1545","behandelplan","1.0",""
"1546","behandelprogramma","0.0",""
"1547","behandelteam","1.0",""
"1548","behandelziekenhuis","1.0","gespecialiseerd ziekenhuis"
"1549","behang","1.0",""
"1550","behangpapier","1.0",""
"1551","behangsel","0.0",""
"1552","behangselpapier","1.0",""
"1553","beheer","1.0",""
"1554","beheerpersoneel","",""
"1555","beheerplan","1.0",""
"1556","beheerscomit\u00E9","0.0",""
"1557","beheersgebied","1.0",""
"1558","beheersorgaan","0.0",""
"1559","beheerspersoneel","",""
"1560","beheersplan","",""
"1561","beheerssysteem","",""
"1562","behoefteonderzoek","0.0",""
"1563","behoud","1.0",""
"1564","behulp","1.0",""
"1565","Beiers","",""
"1566","bejaardenbeleid","0.0",""
"1567","bejaardenhome","1.0","instelling voor bejaarden"
"1568","bejaardenhome","1.1","gebouw van een bejaardenhome"
"1569","bejaardenhuis","1.0","instelling voor bejaarden"
"1570","bejaardenhuis","1.1","gebouw van een bejaardenhuis"
"1571","bejaardenkoor","0.0",""
"1572","bejaardenpaspoort","1.0",""
"1573","bejaardentehuis","1.0","instelling voor bejaarden"
"1574","bejaardentehuis","1.1","gebouw van een bejaardentehuis"
"1575","bejaardenwerk","0.0",""
"1576","bejag","1.0","vurig streven"
"1577","bekekene","2.0","iets wat bekeken is"
"1578","bekerduel","1.0",""
"1579","bekerglas","0.0",""
"1580","bekeringswerk","0.0",""
"1581","bekervoetbal","1.0","voetbalwedstrijden om een beker"
"1582","bekijk","1.0","het nieuwsgierig bekijken van iemand of iets"
"1583","bekkenbeheerplan","",""
"1584","bekkenniveau","0.0",""
"1585","beklagrecht","0.0",""
"1586","bekleedsel","0.0",""
"1587","beklemrecht","0.0",""
"1588","bekostigingssysteem","1.0",""
"1589","bekwaamheidsdiploma","0.0",""
"1590","belang","1.0",""
"1591","belangenconflict","1.0",""
"1592","belastingaangifteformulier","0.0",""
"1593","belastingadviesbureau","0.0",""
"1594","belastingbiljet","1.0",""
"1595","belastingformulier","1.0",""
"1596","belastinggebied","1.0",""
"1597","belastinggeld","1.0",""
"1598","belastingjaar","1.0",""
"1599","belastingkantoor","1.0",""
"1600","belastingparadijs","1.0",""
"1601","belastingpeil","0.0",""
"1602","belastingplan","1.0",""
"1603","belastingrecht","1.0",""
"1604","belastingregime","1.0",""
"1605","belastingstelsel","1.0",""
"1606","belastingsysteem","1.0",""
"1607","belastingtarief","1.0",""
"1608","belastingverdrag","1.0",""
"1609","belastingvoordeel","1.0",""
"1610","belbedrijf","1.0","bedrijf in telefoniediensten"
"1611","beleefdheidsbezoek","1.0",""
"1612","beleg","1.0","belegering"
"1613","beleg","2.0","belegsel"
"1614","beleg","3.0","broodbeleg"
"1615","beleggerspubliek","0.0",""
"1616","beleggingsadvies","1.0","advies om geld te beleggen"
"1617","beleggingsbeleid","1.0",""
"1618","beleggingskantoor","0.0",""
"1619","beleggingspand","1.0","gebouw als belegging"
"1620","beleggingsplan","1.0",""
"1621","beleggingsproduct","1.0",""
"1622","beleggingsrendement","0.0",""
"1623","beleggingsresultaat","1.0",""
"1624","belegsel","0.0",""
"1625","belegstuk","0.0",""
"1626","beleid","1.0","strategie om doelen te bewerkstelligen"
"1627","beleid","1.1","wijze waarop een pati\u00EBnt behandeld wordt"
"1628","beleid","2.0","omzichtigheid; overleg"
"1629","beleidsadvies","1.0","advies over het te voeren beleid"
"1630","beleidsalternatief","1.0",""
"1631","beleidsaspect","0.0",""
"1632","beleidscomit\u00E9","0.0",""
"1633","beleidsdebat","0.0",""
"1634","beleidsdocument","1.0",""
"1635","beleidsdoel","1.0",""
"1636","beleidsgebied","1.0",""
"1637","beleidsjargon","0.0",""
"1638","beleidskader","1.0",""
"1639","beleidsmiddel","0.0",""
"1640","beleidsniveau","1.0",""
"1641","beleidsonderwerp","0.0",""
"1642","beleidsonderzoek","0.0",""
"1643","beleidsorgaan","1.0",""
"1644","beleidsoverleg","0.0",""
"1645","beleidsplan","1.0",""
"1646","beleidsprobleem","1.0",""
"1647","beleidsproces","1.0",""
"1648","beleidsprogramma","1.0",""
"1649","beleidsresultaat","1.0","resultaat van het gevoerde beleid"
"1650","beleidsstuk","1.0",""
"1651","beleidsteam","1.0",""
"1652","beleidsterrein","1.0",""
"1653","beleidsthema","0.0",""
"1654","beleidsvoorstel","1.0",""
"1655","beleidsvraagstuk","0.0",""
"1656","beleningstarief","1.0",""
"1657","beletsel","1.0",""
"1658","belevingsonderzoek","1.0","(psychologisch) onderzoek naar iemands beleving"
"1659","belevingsrestaurant","1.0","restaurant waar eten beleefd wordt"
"1660","belgedrag","1.0","gedrag in telefoneren"
"1661","belgicisme","1.0","onzuiver Belgisch taalelement"
"1662","belgicisme","2.0","unitarisme"
"1663","Belgisch-Nederlands","0.0",""
"1664","belhuis","1.0","belwinkel"
"1665","belletje","1.0","kleine bel"
"1666","belletje","1.1","geluid van een belletje"
"1667","belletje","1.2","drukknopje"
"1668","belletje","1.3","belletje voor een kat"
"1669","belletje","2.0","belletjes voor de sier"
"1670","belletje","3.0","belletje als muziekinstrument"
"1671","belletje","4.0","bubbeltje"
"1672","belletje","5.0","telefoontje"
"1673","bel-me-nietregister","1.0","wettelijk register betreffende ongewenste telefoontjes"
"1674","belofteteam","1.0","sportteam van talenten"
"1675","belofteteam","2.0","team van talenten"
"1676","beloningssysteem","1.0",""
"1677","beloningsverschil","1.0",""
"1678","beloop","1.0",""
"1679","belplafond","1.0","ingesteld maximum voor beltegoed"
"1680","belspel","1.0","spel op tv of radio waarbij gebeld wordt"
"1681","beltegoed","1.0","tegoed om mee te bellen"
"1682","bemanningslid","1.0",""
"1683","bemestingsadvies","0.0",""
"1684","bemiddelingsplan","1.0",""
"1685","bemiddelingsvoorstel","1.0",""
"1686","bemiddelingswerk","0.0",""
"1687","benchmarkonderzoek","1.0",""
"1688","bendehoofd","1.0","bendeleider"
"1689","bendelid","1.0",""
"1690","benedenhuis","1.0",""
"1691","benedictijnenklooster","",""
"1692","benefiet","1.0","voorstelling of wedstrijd voor het goede doel"
"1693","benefietconcert","1.0",""
"1694","benenwerk","0.0",""
"1695","Bengaals","1.0","de Bengaalse taal"
"1696","benoemingenbeleid","",""
"1697","benoemingsbesluit","1.0",""
"1698","benzinetekort","0.0",""
"1699","benzineverbruik","0.0",""
"1700","beoordelingscriterium","1.0",""
"1701","beoordelingsproces","0.0",""
"1702","beoordelingsrapport","0.0",""
"1703","beoordelingssysteem","1.0",""
"1704","beoordelingsvermogen","1.0",""
"1705","beplantingsplan","1.0",""
"1706","beraad","1.0",""
"1707","Berber/berber","2.0","taal van de Berbers"
"1708","berberpaard","1.0","Noord-Afrikaans paard"
"1709","Berbers","",""
"1710","Berbervolk","0.0",""
"1711","beregeningsverbod","0.0",""
"1712","bereik","1.0",""
"1713","bereikbaarheidsprobleem","1.0",""
"1714","berenboek","1.0",""
"1715","berenvel","1.0",""
"1716","bergdorp","1.0",""
"1717","berggebied","1.0",""
"1718","berghok","1.0",""
"1719","bergingsbedrijf","1.0",""
"1720","bergingsschip","0.0",""
"1721","bergingsteam","0.0",""
"1722","bergingsvaartuig","0.0",""
"1723","bergingswerk","0.0",""
"1724","bergklimaat","0.0",""
"1725","bergkristal","1.0",""
"1726","bergland","1.0",""
"1727","berglandschap","1.0",""
"1728","bergmeubel","0.0",""
"1729","bergpaard","1.0","paard uit de bergen"
"1730","bergpad","1.0","pad in de bergen"
"1731","bergvak","0.0",""
"1732","bergvolk","1.0",""
"1733","bergwater","0.0",""
"1734","bericht","1.0",""
"1735","berichtencentrum","0.0",""
"1736","berichtenverkeer","1.0",""
"1737","berkenhout","1.0",""
"1738","berkenkatje","1.0","katje van de berk"
"1739","berkenpollen","1.0","stuifmeel van de berk"
"1740","berkenpollenseizoen","1.0","seizoen waarin het berkenpollen vrijkomt"
"1741","berkenstuifmeel","1.0","stuifmeel van de berk"
"1742","berkenwater","",""
"1743","Berlijns kussen","1.0","kussenvormige verkeersdrempel"
"1744","bermbeheer","0.0",""
"1745","bermmonument","1.0","gedenkteken in de wegberm"
"1746","bermpje","1.0","zoetwatervisje tussen stenen"
"1747","bermtoerisme","1.0","toerisme in de wegberm"
"1748","beroep","1.0",""
"1749","beroepingswerk","0.0",""
"1750","beroepscomit\u00E9","0.0",""
"1751","beroepsgeheim","1.0",""
"1752","beroepsgoederenvervoer","1.0",""
"1753","beroepshof","1.0",""
"1754","beroepsinkomen","0.0",""
"1755","beroepsleven","1.0",""
"1756","beroepsniveau","1.0",""
"1757","beroepsonderwijs","1.0","het gestructureerd aanleren aan leerplichtigen of studerenden van kennis, vaardigheden en attitudes die verband houden met de uitoefening van een vak of praktisch beroep; schoolonderricht voor de uitoefening van een vak of praktisch beroep"
"1758","beroepsonderwijs","2.0","deel van het onderwijsstelsel dat opleidt tot een vak of praktisch beroep"
"1759","beroepsonderwijs","3.0","opleiding gericht op de uitoefening van een vak of praktisch beroep; soms ook als collectiefbegrip in toepassing op enige verzameling van dergelijke opleidingen"
"1760","beroepsorgaan","0.0",""
"1761","beroepspersoneel","1.0",""
"1762","beroepsperspectief","1.0",""
"1763","beroepsrecht","0.0",""
"1764","beroepsrisico","1.0",""
"1765","beroepsverbod","0.0",""
"1766","beroepsvervoer","0.0",""
"1767","beroepsvoetbal","1.0","profvoetbal"
"1768","berufsverbot","0.0",""
"1769","beschavingsniveau","0.0",""
"1770","beschavingsoffensief","1.0","offensief om beschaving bij te brengen"
"1771","beschavingspeil","1.0","mate van beschaving"
"1772","beschavingsproces","0.0",""
"1773","beschermgas","1.0",""
"1774","beschermheerschap","1.0",""
"1775","beschermingsbeleid","0.0",""
"1776","beschermingsbesluit","1.0",""
"1777","beschermingsgebied","1.0",""
"1778","beschermingsmiddel","1.0",""
"1779","beschermingsniveau","1.0",""
"1780","beschikkingsrecht","1.0",""
"1781","beschrevene","1.0",""
"1782","beschuitgras","1.0","laagblijvend gras met rode uitlopers"
"1783","besef","1.0",""
"1784","BES-eiland","1.0","Bonaire, Sint Eustatius of Saba"
"1785","beslag","1.0","belegsel"
"1786","beslag","1.1","hang-en-sluitwerk"
"1787","beslag","1.2","scheepsbeslag"
"1788","beslag","1.3","hoefbeslag"
"1789","beslag","2.0","aangeslagen stof"
"1790","beslag","3.0","mengsel van meel"
"1791","beslag","3.1","mengsel van mout"
"1792","beslag","4.0","beslaglegging"
"1793","beslag","4.1","in niet-juridisch gebruik"
"1794","beslag","5.0","ingenomen ruimte"
"1795","beslag","6.0","definitieve vormgeving"
"1796","beslag","7.0","veebedrijf"
"1797","beslagwerk","0.0",""
"1798","beslismoment","1.0","tijdstip voor een beslissing"
"1799","beslissingsduel","1.0",""
"1800","beslissingsorgaan","0.0",""
"1801","beslissingsproces","1.0",""
"1802","beslissingsrecht","1.0","recht om beslissingen te nemen"
"1803","besluit","1.0",""
"1804","besluitvormingsproces","1.0",""
"1805","besmettingsgevaar","1.0",""
"1806","besmettingsgeval","0.0",""
"1807","besmettingspercentage","1.0","percentage van besmettingen"
"1808","besmettingspercentage","1.1","percentage aan computerbesmettingen"
"1809","besmettingsrisico","1.0",""
"1810","besparingsbeleid","1.0",""
"1811","besparingsplan","1.0",""
"1812","besprokene","1.0","dat wat besproken is"
"1813","bessemerproces","",""
"1814","bessensap","1.0",""
"1815","bestaan","",""
"1816","bestaansminimum","1.0",""
"1817","bestaansniveau","0.0",""
"1818","bestaansrecht","1.0",""
"1819","bestand","",""
"1820","bestandsakkoord","1.0",""
"1821","bestandsformaat","1.0",""
"1822","bestedingsoverleg","0.0",""
"1823","bestek","1.0","eetgerei"
"1824","bestek","2.0","technische omschrijving"
"1825","bestek","2.1","offerte"
"1826","bestek","2.2","reikwijdte"
"1827","bestek","3.0","positiebepaling"
"1828","bestek","4.0","periode"
"1829","bestelbiljet","0.0",""
"1830","bestelformulier","1.0","formulier om iets te bestellen"
"1831","bestelproces","1.0",""
"1832","bestemmingsplan","1.0",""
"1833","bestemmingsverkeer","0.0",""
"1834","bestrijdingsmiddel","1.0",""
"1835","bestrijdingsmiddelengebruik","0.0",""
"1836","bestrijdingsprogramma","0.0",""
"1837","besturingsprogramma","1.0",""
"1838","besturingssysteem","1.0",""
"1839","bestuur","1.0",""
"1840","bestuursakkoord","1.0",""
"1841","bestuursapparaat","1.0",""
"1842","bestuursbeleid","0.0",""
"1843","bestuursbesluit","1.0",""
"1844","bestuurscomit\u00E9","1.0",""
"1845","bestuursconflict","0.0",""
"1846","bestuursdocument","0.0",""
"1847","bestuursgebouw","1.0","gebouw van een bestuur"
"1848","bestuurshoofd","0.0",""
"1849","bestuurskantoor","0.0",""
"1850","bestuurslid","1.0",""
"1851","bestuurslidmaatschap","1.0",""
"1852","bestuursmandaat","0.0",""
"1853","bestuursniveau","1.0",""
"1854","bestuursorgaan","1.0",""
"1855","bestuursprobleem","0.0",""
"1856","bestuursprocesrecht","0.0",""
"1857","bestuursprogramma","0.0",""
"1858","bestuursrecht","1.0",""
"1859","bestuurssysteem","1.0",""
"1860","bestuursvoorstel","0.0",""
"1861","bestuursvoorzittersduo","1.0",""
"1862","bestuurswerk","1.0",""
"1863","betaalkanaal","1.0","betaalzender"
"1864","betaalkantoor","0.0",""
"1865","betaalmiddel","1.0",""
"1866","betaalsysteem","1.0",""
"1867","betaalverkeer","0.0",""
"1868","b\u00E8tadeeltje","1.0",""
"1869","betalingsbalansprobleem","0.0",""
"1870","betalingsbalanstekort","0.0",""
"1871","betalingsbewijs","1.0",""
"1872","betalingsgedrag","0.0",""
"1873","betalingsprobleem","1.0",""
"1874","betalingssysteem","1.0",""
"1875","betalingsverkeer","1.0",""
"1876","b\u00E8tavak","1.0",""
"1877","betekenisverschil","0.0",""
"1878","betogingsverbod","1.0","verbod om een betoging te houden"
"1879","beton","1.0",""
"1880","betonblok","1.0",""
"1881","betonningsvaartuig","0.0",""
"1882","betoog","1.0",""
"1883","betoon","0.0",""
"1884","beukenblad","1.0",""
"1885","beukenhout","1.0",""
"1886","beukenpollen","1.0","stuifmeel van de beuk"
"1887","beukenstuifmeel","1.0","stuifmeel van de beuk"
"1888","beulenwerk","",""
"1889","beulswerk","",""
"1890","beursapparaat","0.0",""
"1891","beursbedrijf","1.0",""
"1892","beursbestuur","1.0",""
"1893","beursbezoek","1.0",""
"1894","beursgebouw","1.0",""
"1895","beurshuis","0.0",""
"1896","beursjaar","1.0",""
"1897","beursklimaat","1.0",""
"1898","beurslidmaatschap","0.0",""
"1899","beursonderzoek","0.0",""
"1900","beursplan","1.0",""
"1901","beursplein","0.0",""
"1902","beursrecord","0.0",""
"1903","beursschandaal","0.0",""
"1904","beurssysteem","1.0",""
"1905","beurtbalkje","1.0","balkje om boodschappen te scheiden"
"1906","beurtschip","1.0","schip voor de beurtvaart"
"1907","beurtsysteem","0.0",""
"1908","beurzenstelsel","1.0",""
"1909","bevallingsverlof","1.0",""
"1910","bevattingsvermogen","1.0",""
"1911","beveiligingsadvies","0.0",""
"1912","beveiligingsbedrijf","1.0",""
"1913","beveiligingsbeleid","0.0",""
"1914","beveiligingsniveau","0.0",""
"1915","beveiligingspersoneel","1.0","personeel voor de beveiliging"
"1916","beveiligingsplan","1.0",""
"1917","beveiligingssysteem","1.0",""
"1918","bevel","1.0",""
"1919","bevelhebberschap","0.0",""
"1920","bevestigingsmiddel","1.0",""
"1921","bevloeiingssysteem","1.0",""
"1922","bevloeiingswerk","0.0",""
"1923","bevoegdheidsconflict","0.0",""
"1924","bevolkingsaantal","1.0",""
"1925","bevolkingsbeleid","1.0",""
"1926","bevolkingsonderzoek","1.0",""
"1927","bevolkingsregister","1.0",""
"1928","bevolkingsvraagstuk","1.0",""
"1929","bevoorradingsschip","1.0",""
"1930","bevrijdingsconcert","0.0",""
"1931","bevrijdingsfeest","1.0",""
"1932","bevrijdingsfestival","1.0",""
"1933","bevrijdingsleger","1.0",""
"1934","bewaarmiddel","0.0",""
"1935","bewakingspersoneel","1.0","personeel voor de bewaking"
"1936","bewakingssysteem","1.0",""
"1937","bewapeningsplan","1.0",""
"1938","bewapeningsprogramma","1.0",""
"1939","beweegtussendoortje","1.0","moment tussendoor voor beweging"
"1940","beweeg-vmbo","1.0","vmbo met extra sportlessen"
"1941","bewegingsapparaat","1.0",""
"1942","bewegingsonderwijs","0.0",""
"1943","bewegingsstuk","0.0",""
"1944","bewegingssysteem","1.0",""
"1945","bewegingstussendoortje","1.0","moment tussendoor voor beweging"
"1946","bewijs","1.0",""
"1947","bewijsmiddel","1.0",""
"1948","bewijsprobleem","1.0",""
"1949","bewijsrecht","0.0",""
"1950","bewijsstuk","1.0",""
"1951","bewijsteam","1.0","team van federale politie"
"1952","bewind","1.0",""
"1953","bewonerscomit\u00E9","1.0",""
"1954","bewustwordingsproces","1.0",""
"1955","bewustwordingsproject","0.0",""
"1956","bewustzijn","1.0",""
"1957","bewustzijnsniveau","1.0",""
"1958","bewustzijnsproces","0.0",""
"1959","bewustzijnsverlies","1.0",""
"1960","bezetsel","0.0",""
"1961","bezettingsjaar","1.0",""
"1962","bezettingsleger","1.0",""
"1963","bezinksel","1.0",""
"1964","bezit","1.0",""
"1965","bezitsrecht","0.0",""
"1966","bezoek","1.0",""
"1967","bezoekersaantal","1.0",""
"1968","bezoekrecht","1.0",""
"1969","bezoekuur","1.0","uur voor bezoek in een instelling"
"1970","bezuinigingsbedrag","1.0",""
"1971","bezuinigingsbeleid","1.0","beleid met bezuinigingsmaatregelen"
"1972","bezuinigingspakket","1.0","geheel van bezuinigingsmaatregelen"
"1973","bezuinigingsplan","1.0",""
"1974","bezuinigingsprogramma","1.0",""
"1975","bezuinigingsvoorstel","1.0",""
"1976","bezwaar","1.0",""
"1977","bezwaarschrift","1.0",""
"1978","bezwaarsysteem","1.0",""
"1979","biatlon","1.0","wedstrijd met twee onderdelen"
"1980","bibbergeld","1.0","gevarentoeslag"
"1981","bibbergeld","1.1","ongerustheid"
"1982","bibliotheekbeleid","0.0",""
"1983","bibliotheekbezoek","1.0","bezoek aan een bibliotheek"
"1984","bibliotheekboek","1.0","boek uit een bibliotheek"
"1985","bibliotheekpersoneel","1.0","personeel van een bibliotheek"
"1986","bibliotheekstelsel","0.0",""
"1987","bibliotheeksysteem","1.0",""
"1988","bibliotheekwerk","1.0",""
"1989","bidet","1.0","lage wasbak"
"1990","bidsnoer","0.0",""
"1991","biechtgeheim","1.0",""
"1992","biedermeier","1.0","stijlperiode en kunststijl"
"1993","biedsysteem","1.0",""
"1994","biedverloop","0.0",""
"1995","bier","1.0","alcoholische drank"
"1996","bier","1.1","biersoort"
"1997","bier","1.2","glas bier"
"1998","bierblikje","1.0","blikje voor bier"
"1999","bierglas","1.0","glas om bier uit te drinken"
"2000","bierhuis","1.0","drankgelegenheid voor bier"
"2001","bierkaartje","1.0","bierviltje"
"2002","bierkrat","1.0","krat voor bierflesjes"
"2003","biertje","1.0","glas bier"
"2004","biertje","2.0","biersoort of biermerk"
"2005","bierverbruik","1.0",""
"2006","bierviltje","1.0","onderzetter voor bierglazen"
"2007","bietensap","0.0",""
"2008","bietje","1.0","jonge, kleine biet"
"2009","bietje","1.1","bereid bietje in gerecht"
"2010","bigbrothersyndroom","1.0","gevoel in de gaten gehouden te worden"
"2011","biggenkruid","",""
"2012","biggetje","1.0","big"
"2013","biggetje","1.1","voorstelling van een biggetje"
"2014","biggetje","2.0","jong van wilde zwijnen"
"2015","biggetje","3.0","in de verbinding <i>Guinees biggetje</i>"
"2016","BIG-register","1.0","register voor gezondheidswerkers"
"2017","Bijbelboek","",""
"2018","Bijbelgenootschap","",""
"2019","bijbelpapier","0.0",""
"2020","Bijbelverhaal","",""
"2021","bijberoep","1.0",""
"2022","bijblad","0.0",""
"2023","bijeffect","1.0",""
"2024","bijenhotel","1.0","verblijfplaats voor bijen"
"2025","bijenlint","1.0","strook planten voor bijen"
"2026","bijenvolk","1.0",""
"2027","bijgebouw","1.0",""
"2028","bijgeloof","1.0",""
"2029","bijgeluid","1.0",""
"2030","bijgerecht","1.0",""
"2031","bijhuis","1.0",""
"2032","bijkantoor","1.0",""
"2033","bijkrediet","0.0",""
"2034","bijna-akkoord","0.0",""
"2035","bijna-ongeluk","1.0","ongeluk dat bijna plaatsgevonden heeft"
"2036","bijna-ongeval","1.0","ongeval dat bijna plaatsgevonden heeft"
"2037","bijna-thuishuis","1.0","instelling voor terminale zorg"
"2038","bijou","1.0","sieraad"
"2039","bijou","1.1","prachtexemplaar"
"2040","bijou","1.2","lieftallig persoon"
"2041","bijproduct","1.0",""
"2042","bijprogramma","1.0",""
"2043","bijscholingsprogramma","0.0",""
"2044","bijstandsbesluit","0.0",""
"2045","bijstandsbingo","1.0","verwarrende situatie rond bijstandsaanvragen"
"2046","bijstandsgeld","0.0",""
"2047","bijstandskrediet","0.0",""
"2048","bijstandsniveau","1.0","basisniveau van de bijstand"
"2049","bijstandsplan","0.0",""
"2050","bijstandsteam","0.0",""
"2051","bijstandstoerisme","1.0","toerisme om bijstand te verkrijgen"
"2052","bijstandtoerisme","1.0","toerisme om bijstand te verkrijgen"
"2053","bijtmiddel","0.0",""
"2054","bijvak","1.0",""
"2055","bijverschijnsel","1.0",""
