ppo,pdo,tpo,tdo
een bas bezorgde aan een onderzoeker een fruit,een bas bezorgde een onderzoeker een fruit,de zanger gaf aan de docent de thee,de zanger gaf de docent de thee
een kwartier onthield aan een coach een scherm,een kwartier onthield een coach een scherm,de laat weigerde aan de hond het vuur,de laat weigerde de hond het vuur
een tante verhinderde aan een luisteraar een thee,een tante verhinderde een luisteraar een thee,de non stuurde naar de gast het zilver,de non stuurde de gast het zilver
een ingenieur verweet aan een tegenstander een woning,een ingenieur verweet een tegenstander een woning,de aannemer gooide naar de concurrent het brood,de aannemer gooide de concurrent het brood
een buurman weigerde aan een militair een rivier,een buurman weigerde een militair een rivier,de ouder ontzei aan de piloot de snelweg,de ouder ontzei de piloot de snelweg
een agent onthield aan een gitaar een officier,een agent onthield een gitaar een officier,de minister weigerde aan de muzikant de post,de minister weigerde de muzikant de post
een bediende verhinderde aan een speler een verklaring,een bediende verhinderde een speler een verklaring,de manager stuurde naar de vriend het bewijs,de manager stuurde de vriend het bewijs
een nest kocht voor een dode een museum,een nest kocht een dode een museum,de soldaat gaf aan de priester de gevangenis,de soldaat gaf de priester de gevangenis
een industrieel leende aan een middenvelder een continent,een industrieel leende een middenvelder een continent,het kind verleende aan de voetballer het schip,het kind verleende de voetballer het schip
een toren garandeerde aan een dader een kant,een toren garandeerde een dader een kant,de koning verzekerde aan de politie de tegenstander,de koning verzekerde de politie de tegenstander
een speler schonk aan een senator een piste,een speler schonk een senator een piste,de jongen gunde aan de koningin de leiding,de jongen gunde de koningin de leiding
een ploegmaat garandeerde aan een schepen een rol,een ploegmaat garandeerde een schepen een rol,het lid verzekerde aan de ambtenaar het toneel,het lid verzekerde de ambtenaar het toneel
een kennis stuurde naar een deelnemer een knop,een kennis stuurde een deelnemer een knop,de arbeider bezorgde aan de speler het zwart,de arbeider bezorgde de speler het zwart
een uitgever verzekerde aan een zangeres een vloer,een uitgever verzekerde een zangeres een vloer,de redacteur garandeerde aan de jongen de bal,de redacteur garandeerde de jongen de bal
een dichter bracht aan een uitbater een soort,een dichter bracht een uitbater een soort,de schrijver verstuurde naar de manager het ijs,de schrijver verstuurde de manager het ijs
een industrieel verhinderde aan een kijker een dochter,een industrieel verhinderde een kijker een dochter,de ingenieur stuurde naar de wijze de taart,de ingenieur stuurde de wijze de taart
een gemeenteraadslid verzekerde aan een buur een hoogleraar,een gemeenteraadslid verzekerde een buur een hoogleraar,de schepen garandeerde aan de partner de docent,de schepen garandeerde de partner de docent
een tegenstander wees aan een wijze een ruit,een tegenstander wees een wijze een ruit,de rebel verklaarde aan de tante het paard,de rebel verklaarde de tante het paard
een leraar verkocht aan een terrorist een samenleving,een leraar verkocht een terrorist een samenleving,de coach gaf aan de toren de balans,de coach gaf de toren de balans
een reiziger verbood aan een peter een handtekening,een reiziger verbood een peter een handtekening,de vreemdeling weigerde aan de dief de stapel,de vreemdeling weigerde de dief de stapel
een arts adviseerde aan een gebruiker een ziekenhuis,een arts adviseerde een gebruiker een ziekenhuis,de kunstenaar vroeg aan de eigenaar het ijs,de kunstenaar vroeg de eigenaar het ijs
een scheidsrechter beloofde aan een vertegenwoordiger een golf,een scheidsrechter beloofde een vertegenwoordiger een golf,het zwart garandeerde aan de collega de lamp,het zwart garandeerde de collega de lamp
een inbreker schonk aan een zanger een trainer,een inbreker schonk een zanger een trainer,de politie overhandigde aan de fan de opbouw,de politie overhandigde de fan de opbouw
een wever zond aan een echtgenote een collectie,een wever zond een echtgenote een collectie,de meester verstuurde naar de meneer de winter,de meester verstuurde de meneer de winter
een sponsor gooide naar een aanklager een ontbijt,een sponsor gooide een aanklager een ontbijt,de fan gaf aan de verdediger de slaap,de fan gaf de verdediger de slaap
een lid beloofde aan een kiezer een thee,een lid beloofde een kiezer een thee,de speler garandeerde aan de burger het doek,de speler garandeerde de burger het doek
een rebel bezorgde aan een juf een keuken,een rebel bezorgde een juf een keuken,de tegenstander overhandigde aan de mevrouw de vriendin,de tegenstander overhandigde de mevrouw de vriendin
een monster verzocht aan een vrijwilliger een zaad,een monster verzocht een vrijwilliger een zaad,het exemplaar vroeg aan de arbeider de bloem,het exemplaar vroeg de arbeider de bloem
een voorstander adviseerde aan een ingenieur een pak,een voorstander adviseerde een ingenieur een pak,de fan vroeg aan de architect het boord,de fan vroeg de architect het boord
een oom leende aan een deelnemer een kabinet,een oom leende een deelnemer een kabinet,de koning weigerde aan de concurrent het kantoor,de koning weigerde de concurrent het kantoor
een mol verbood aan een schoonheid een domein,een mol verbood een schoonheid een domein,het varken ontzei aan de arts de kust,het varken ontzei de arts de kust
een jongen wees aan een uitgever een vlees,een jongen wees een uitgever een vlees,de renner gaf aan de ondernemer het zuur,de renner gaf de ondernemer het zuur
een ridder leerde aan een jongeman een campagne,een ridder leerde een jongeman een campagne,de tank vroeg aan de voetballer de zaak,de tank vroeg de voetballer de zaak
een scheidsrechter betaalde aan een soldaat een lamp,een scheidsrechter betaalde een soldaat een lamp,de toeschouwer overhandigde aan de gevangene de foto,de toeschouwer overhandigde de gevangene de foto
een gek stuurde naar een kandidaat een bak,een gek stuurde een kandidaat een bak,de beer leerde aan de klant het eten,de beer leerde de klant het eten
een piloot weigerde aan een president een doel,een piloot weigerde een president een doel,het lief leende aan de directeur de appel,het lief leende de directeur de appel
een bestuurder verhinderde aan een moslim een hoofdstuk,een bestuurder verhinderde een moslim een hoofdstuk,de gouverneur stuurde naar de schoonheid de studie,de gouverneur stuurde de schoonheid de studie
een manager stuurde naar een oma een beer,een manager stuurde een oma een beer,de zakenman verklaarde aan de dokter de hand,de zakenman verklaarde de dokter de hand
een wetenschapper verbood aan een specialist een verwijzing,een wetenschapper verbood een specialist een verwijzing,de vrouw ontzei aan de baas de jongen,de vrouw ontzei de baas de jongen
een trainer weigerde aan een prins een moordenaar,een trainer weigerde een prins een moordenaar,de voetballer betaalde aan de minister de soldaat,de voetballer betaalde de minister de soldaat
een schoonheid leverde aan een aannemer een verpakking,een schoonheid leverde een aannemer een verpakking,het meisje gaf aan de zakenman de melk,het meisje gaf de zakenman de melk
een aanhanger verkocht aan een duivel een ruimte,een aanhanger verkocht een duivel een ruimte,de enthousiast toonde aan de wolf de fris,de enthousiast toonde de wolf de fris
een bas gunde aan een fabrikant een centimeter,een bas gunde een fabrikant een centimeter,de artiest verleende aan de ontwerper de streep,de artiest verleende de ontwerper de streep
een toerist verleende aan een trainer een moeder,een toerist verleende een trainer een moeder,de bezoeker schonk aan de adviseur de leeftijd,de bezoeker schonk de adviseur de leeftijd
een topper gunde aan een voetballer een drug,een topper gunde een voetballer een drug,de winnaar schonk aan de man de boot,de winnaar schonk de man de boot
een date schonk aan een reiziger een lift,een date schonk een reiziger een lift,het meisje kocht voor de vogel het plafond,het meisje kocht de vogel het plafond
een reserve weigerde aan een kandidaat een das,een reserve weigerde een kandidaat een das,de officier verleende aan de favoriet het bureau,de officier verleende de favoriet het bureau
een mama verzekerde aan een nieuwkomer een element,een mama verzekerde een nieuwkomer een element,de man betaalde aan de buitenlander het gas,de man betaalde de buitenlander het gas
een kroon wees aan een procureur een parking,een kroon wees een procureur een parking,de prinses leerde aan de rechter de gang,de prinses leerde de rechter de gang
een chef beloofde aan een oom een schoen,een chef beloofde een oom een schoen,de politie onthield aan het lief de band,de politie onthield het lief de band
een schepen wees aan een wezen een verkoper,een schepen wees een wezen een verkoper,de papa gaf aan het monster de ambassade,de papa gaf het monster de ambassade
een papa zond aan een wacht een werkgroep,een papa zond een wacht een werkgroep,de ex stuurde naar de militair het parlement,de ex stuurde de militair het parlement
een prof leerde aan een architect een journalist,een prof leerde een architect een journalist,de ambtenaar stuurde naar de moeder de auteur,de ambtenaar stuurde de moeder de auteur
een uitgever schonk aan een speler een marge,een uitgever schonk een speler een marge,de lezer overhandigde aan de prof de brief,de lezer overhandigde de prof de brief
een bisschop verklaarde aan een dichter een gezelschap,een bisschop verklaarde een dichter een gezelschap,de koning gaf aan de schrijver het park,de koning gaf de schrijver het park
een laat verkocht aan een visser een constructie,een laat verkocht een visser een constructie,de student betaalde aan de oma de dam,de student betaalde de oma de dam
een voorganger kocht voor een vent een maal,een voorganger kocht een vent een maal,de pastoor bezorgde aan de vriend de weg,de pastoor bezorgde de vriend de weg
een gans toonde aan een verdediger een ontbijt,een gans toonde een verdediger een ontbijt,de wilde wees aan de bewoner de oma,de wilde wees de bewoner de oma
een atleet beloofde aan een verslaggever een alcohol,een atleet beloofde een verslaggever een alcohol,de baby garandeerde aan de journalist de film,de baby garandeerde de journalist de film
een prins ontzei aan een vijand een handelaar,een prins ontzei een vijand een handelaar,het paard weigerde aan de collega de markt,het paard weigerde de collega de markt
een meisje bezorgde aan een ingenieur een bier,een meisje bezorgde een ingenieur een bier,de gast stuurde naar de arts de pil,de gast stuurde de arts de pil
een gast gooide naar een senator een das,een gast gooide een senator een das,de student verweet aan de bestuurder de schoen,de student verweet de bestuurder de schoen
een wit beloofde aan een filosoof een document,een wit beloofde een filosoof een document,de specialist onthield aan de analist de lijst,de specialist onthield de analist de lijst
een bisschop schonk aan een laat een home,een bisschop schonk een laat een home,de christen verkocht aan het kwartier de inrichting,de christen verkocht het kwartier de inrichting
een voorstander verzocht aan een zanger een oor,een voorstander verzocht een zanger een oor,de tegenstander vroeg aan de auteur de buik,de tegenstander vroeg de auteur de buik
een reiziger zond aan een echtgenoot een kant,een reiziger zond een echtgenoot een kant,de toerist gaf aan de hond het boord,de toerist gaf de hond het boord
een vorst verkocht aan een prof een schat,een vorst verkocht een prof een schat,de keizer schonk aan de priester het schip,de keizer schonk de priester het schip
een aanklager verzocht aan een gek een balans,een aanklager verzocht een gek een balans,de verdediger vroeg aan de vriendin de weerstand,de verdediger vroeg de vriendin de weerstand
een kandidaat weigerde aan een wit een brood,een kandidaat weigerde een wit een brood,de gast vroeg aan de meter de kloof,de gast vroeg de meter de kloof
een allochtoon verhinderde aan een speurder een neus,een allochtoon verhinderde een speurder een neus,de bewoner stuurde naar de politieman de tafel,de bewoner stuurde de politieman de tafel
een automobilist onthield aan een toerist een actrice,een automobilist onthield een toerist een actrice,de bestuurder kocht voor de student de jurk,de bestuurder kocht de student de jurk
een broer gunde aan een architect een rij,een broer gunde een architect een rij,de vriendin verbood aan de industrieel de telefoon,de vriendin verbood de industrieel de telefoon
een zangeres leende aan een peer een boord,een zangeres leende een peer een boord,de artiest vroeg aan de mevrouw de streep,de artiest vroeg de mevrouw de streep
een gitaar verhinderde aan een meid een beslag,een gitaar verhinderde een meid een beslag,de artiest stuurde naar de arbeider het zwembad,de artiest stuurde de arbeider het zwembad
een moslim stuurde naar een heer een zaal,een moslim stuurde een heer een zaal,de katholiek wees aan de gouverneur de bal,de katholiek wees de gouverneur de bal
een piloot leende aan een secretaris een tekening,een piloot leende een secretaris een tekening,de kapitein bracht aan de burgemeester het ijzer,de kapitein bracht de burgemeester het ijzer
een kandidaat kocht voor een werkgever een single,een kandidaat kocht een werkgever een single,de vrijwilliger verkocht aan de uitgever de strip,de vrijwilliger verkocht de uitgever de strip
een varken zond aan een conservatief een soort,een varken zond een conservatief een soort,de dokter bracht aan de handelaar de literatuur,de dokter bracht de handelaar de literatuur
een generaal verklaarde aan een moslim een decor,een generaal verklaarde een moslim een decor,de agent wees aan de vreemdeling de schilderij,de agent wees de vreemdeling de schilderij
een waard verkocht aan een atleet een lijn,een waard verkocht een atleet een lijn,de uitbater schonk aan de fietser de fris,de uitbater schonk de fietser de fris
een illegaal garandeerde aan een passagier een stelling,een illegaal garandeerde een passagier een stelling,het zwart verzekerde aan de reiziger het negatief,het zwart verzekerde de reiziger het negatief
een specialist kocht voor een mevrouw een lift,een specialist kocht een mevrouw een lift,de professor betaalde aan de ouder de stoel,de professor betaalde de ouder de stoel
een zakenman verklaarde aan een schoonheid een strip,een zakenman verklaarde een schoonheid een strip,de klant wees aan de prinses het tijdschrift,de klant wees de prinses het tijdschrift
een prof gaf aan een topper een stoel,een prof gaf een topper een stoel,de specialist toonde aan de kampioen de broek,de specialist toonde de kampioen de broek
een deelnemer schonk aan een christen een overschot,een deelnemer schonk een christen een overschot,de kijker gaf aan de baby de maaltijd,de kijker gaf de baby de maaltijd
een peer verkocht aan een politicus een duo,een peer verkocht een politicus een duo,de oma kocht voor de persoon de overeenkomst,de oma kocht de persoon de overeenkomst
een opvolger ontzei aan een burgemeester een vlot,een opvolger ontzei een burgemeester een vlot,het kind weigerde aan de gouverneur de schat,het kind weigerde de gouverneur de schat
een keizer zond aan een wezen een reeks,een keizer zond een wezen een reeks,de vrouw verstuurde naar de persoon de serie,de vrouw verstuurde de persoon de serie
een gevangene weigerde aan een gids een was,een gevangene weigerde een gids een was,de vluchteling onthield aan de assistent de beek,de vluchteling onthield de assistent de beek
een personeelslid stuurde naar een haan een crimineel,een personeelslid stuurde een haan een crimineel,de hulp leerde aan het wit de slaapkamer,de hulp leerde het wit de slaapkamer
een adviseur garandeerde aan een aanhanger een verband,een adviseur garandeerde een aanhanger een verband,de medewerker kocht voor de supporter de kleur,de medewerker kocht de supporter de kleur
een nicht verleende aan een bezoeker een jurk,een nicht verleende een bezoeker een jurk,de meid schonk aan de toerist de kartel,de meid schonk de toerist de kartel
een wever stuurde naar een fabrikant een zaad,een wever stuurde een fabrikant een zaad,de meester verstuurde naar de eigenaar de vrouw,de meester verstuurde de eigenaar de vrouw
een conservatief bracht aan een politicus een beslag,een conservatief bracht een politicus een beslag,het lief leverde aan de minister de pan,het lief leverde de minister de pan
een slachtoffer verbood aan een allochtoon een peer,een slachtoffer verbood een allochtoon een peer,de hond wees aan de buitenlander de vriend,de hond wees de buitenlander de vriend
een professor verhinderde aan een uitbater een gulden,een professor verhinderde een uitbater een gulden,de werkgever stuurde naar de waard de trein,de werkgever stuurde de waard de trein
een eigenaar verzekerde aan een talent een mandaat,een eigenaar verzekerde een talent een mandaat,de heer garandeerde aan de coach de minister,de heer garandeerde de coach de minister
een buurman schonk aan een wolf een zuur,een buurman schonk een wolf een zuur,de vriend bracht aan de beer de koek,de vriend bracht de beer de koek
een analist leende aan een paus een scheiding,een analist leende een paus een scheiding,de wetenschapper verhuurde aan de bisschop het pad,de wetenschapper verhuurde de bisschop het pad
een koning betaalde aan een kampioen een ziekenhuis,een koning betaalde een kampioen een ziekenhuis,de schrijver leverde aan de atleet de manager,de schrijver leverde de atleet de manager
een topper kocht voor een schrijver een medicijn,een topper kocht een schrijver een medicijn,de winnaar bracht aan de historicus de drug,de winnaar bracht de historicus de drug
een regisseur leende aan een concurrent een sporthal,een regisseur leende een concurrent een sporthal,de directeur kocht voor de vrouw de ruimte,de directeur kocht de vrouw de ruimte
een aanklager verstuurde naar een bas een lier,een aanklager verstuurde een bas een lier,de advocaat zond aan het kind het ding,de advocaat zond het kind het ding
een asielzoeker schonk aan een wacht een bar,een asielzoeker schonk een wacht een bar,de vreemdeling kocht voor de koning de chocolade,de vreemdeling kocht de koning de chocolade
een vent verhinderde aan een politicus een motor,een vent verhinderde een politicus een motor,het lief stuurde naar de prof de keuken,het lief stuurde de prof de keuken
een zout leerde aan een eigenaar een hoeveelheid,een zout leerde een eigenaar een hoeveelheid,het varken verklaarde aan de klant de meter,het varken verklaarde de klant de meter
een vreemdeling verklaarde aan een politicus een fris,een vreemdeling verklaarde een politicus een fris,de gast gaf aan de manager de vorst,de gast gaf de manager de vorst
een voorstander verhinderde aan een agent een bak,een voorstander verhinderde een agent een bak,de fan stuurde naar de jongen de saus,de fan stuurde de jongen de saus
een moordenaar verleende aan een meter een kartel,een moordenaar verleende een meter een kartel,de vijand gunde aan het kind het boord,de vijand gunde het kind het boord
een woordvoerder verbood aan een gouverneur een hek,een woordvoerder verbood een gouverneur een hek,de meester gunde aan de leider de haag,de meester gunde de leider de haag
een wever onthield aan een regisseur een vliegveld,een wever onthield een regisseur een vliegveld,de politicus leerde aan de journalist de luchthaven,de politicus leerde de journalist de luchthaven
een chauffeur bracht aan een bestuurder een fris,een chauffeur bracht een bestuurder een fris,de asielzoeker verleende aan de leider de krant,de asielzoeker verleende de leider de krant
een senator verzekerde aan een kok een docent,een senator verzekerde een kok een docent,de dief garandeerde aan de politie de student,de dief garandeerde de politie de student
een tegenstander beloofde aan een gans een koek,een tegenstander beloofde een gans een koek,de vijand verzekerde aan het nest de koffie,de vijand verzekerde het nest de koffie
een procureur verhuurde aan een partner een vocht,een procureur verhuurde een partner een vocht,de rechter leende aan de vriendin het recept,de rechter leende de vriendin het recept
een mevrouw verkocht aan een consument een gerecht,een mevrouw verkocht een consument een gerecht,de jongen schonk aan de fabrikant de vogel,de jongen schonk de fabrikant de vogel
een eigenaar verzekerde aan een huisarts een wereldkampioen,een eigenaar verzekerde een huisarts een wereldkampioen,de politie beloofde aan de collega de baan,de politie beloofde de collega de baan
een dader leende aan een homo een dom,een dader leende een homo een dom,de rechter gaf aan het familielid het vuurwerk,de rechter gaf het familielid het vuurwerk
een peter verweet aan een kleinkind een vet,een peter verweet een kleinkind een vet,het paard gooide naar de persoon de beek,het paard gooide de persoon de beek
een homo vroeg aan een leerkracht een campagne,een homo vroeg een leerkracht een campagne,de ontwerper bracht aan de ouder de hoeveelheid,de ontwerper bracht de ouder de hoeveelheid
een minister gaf aan een atleet een paard,een minister gaf een atleet een paard,de rechter overhandigde aan de favoriet het duo,de rechter overhandigde de favoriet het duo
een favoriet leende aan een renner een chip,een favoriet leende een renner een chip,de zanger kocht voor de bestuurder de kleur,de zanger kocht de bestuurder de kleur
een fabrikant bracht aan een bediende een gang,een fabrikant bracht een bediende een gang,de leverancier zond aan de persoon de metro,de leverancier zond de persoon de metro
een buitenlander verkocht aan een klant een roos,een buitenlander verkocht een klant een roos,de reiziger schonk aan de deelnemer de poot,de reiziger schonk de deelnemer de poot
een minister adviseerde aan een tiener een volk,een minister adviseerde een tiener een volk,de chauffeur vroeg aan het meisje de winkel,de chauffeur vroeg het meisje de winkel
een reiziger ontnam aan een voorzitter een oor,een reiziger ontnam een voorzitter een oor,de vreemdeling kocht voor de politie de kaas,de vreemdeling kocht de politie de kaas
een aanklager ontzei aan een intellectueel een complex,een aanklager ontzei een intellectueel een complex,de advocaat verbood aan de man de wereld,de advocaat verbood de man de wereld
een kennis schonk aan een supporter een laptop,een kennis schonk een supporter een laptop,de leraar verleende aan de luisteraar de muis,de leraar verleende de luisteraar de muis
een vogel gaf aan een chef een streep,een vogel gaf een chef een streep,de dame leverde aan de gids het hek,de dame leverde de gids het hek
een liefhebber gaf aan een wilde een koningin,een liefhebber gaf een wilde een koningin,de expert beloofde aan de zanger de diamant,de expert beloofde de zanger de diamant
een consument leende aan een ex een vervoer,een consument leende een ex een vervoer,de producent gaf aan de collega het vlees,de producent gaf de collega het vlees
een bestuurder weigerde aan een assistent een boord,een bestuurder weigerde een assistent een boord,de manager verbood aan de secretaris de grond,de manager verbood de secretaris de grond
een getuige toonde aan een engel een consument,een getuige toonde een engel een consument,de vriend vroeg aan de katholiek de bond,de vriend vroeg de katholiek de bond
een bisschop vroeg aan een fotograaf een complex,een bisschop vroeg een fotograaf een complex,de koning gaf aan het paard de constructie,de koning gaf het paard de constructie
een kennis gaf aan een gids een bot,een kennis gaf een gids een bot,de idioot bezorgde aan de minister de vleugel,de idioot bezorgde de minister de vleugel
een taart wees aan een mama een jongeman,een taart wees een mama een jongeman,het kleinkind toonde aan de kleuter het vlot,het kleinkind toonde de kleuter het vlot
een oom adviseerde aan een renner een bundel,een oom adviseerde een renner een bundel,het zwart vroeg aan de kampioen het tijdschrift,het zwart vroeg de kampioen het tijdschrift
een gemeenteraadslid kocht voor een buitenlander een tak,een gemeenteraadslid kocht een buitenlander een tak,de politicus gaf aan de nieuwkomer de familie,de politicus gaf de nieuwkomer de familie
een leraar garandeerde aan een tante een non,een leraar garandeerde een tante een non,de filosoof kocht voor de mama de tafel,de filosoof kocht de mama de tafel
een militair bezorgde aan een tegenstander een voedsel,een militair bezorgde een tegenstander een voedsel,de priester overhandigde aan de rebel de ton,de priester overhandigde de rebel de ton
een winnaar overhandigde aan een bestuurder een hek,een winnaar overhandigde een bestuurder een hek,de collega bezorgde aan de politicus het schaap,de collega bezorgde de politicus het schaap
een chauffeur onthield aan een prof een actrice,een chauffeur onthield een prof een actrice,de hond kocht voor de wetenschapper de film,de hond kocht de wetenschapper de film
een liefhebber verleende aan een ambtenaar een continent,een liefhebber verleende een ambtenaar een continent,de vriend vroeg aan de rechter het zwart,de vriend vroeg de rechter het zwart
een assistent betaalde aan een onderzoeksrechter een zwembad,een assistent betaalde een onderzoeksrechter een zwembad,de regisseur kocht voor de militair de pad,de regisseur kocht de militair de pad
een profeet verzocht aan een zangeres een markt,een profeet verzocht een zangeres een markt,de voorganger vroeg aan het schaap het zalm,de voorganger vroeg het schaap het zalm
een zangeres beloofde aan een inbreker een bundel,een zangeres beloofde een inbreker een bundel,de koningin garandeerde aan de dief de winkel,de koningin garandeerde de dief de winkel
een scholier garandeerde aan een muzikant een gitaar,een scholier garandeerde een muzikant een gitaar,de jongeman beloofde aan de acteur de bas,de jongeman beloofde de acteur de bas
een held ontzei aan een analist een staf,een held ontzei een analist een staf,de papa verbood aan de ingenieur de telefoon,de papa verbood de ingenieur de telefoon
een gebruiker verzocht aan een taart een theater,een gebruiker verzocht een taart een theater,de consument vroeg aan de hond de huid,de consument vroeg de hond de huid
een artiest verklaarde aan een maat een gemeentehuis,een artiest verklaarde een maat een gemeentehuis,de fotograaf stuurde naar het paard de post,de fotograaf stuurde het paard de post
een ondernemer stuurde naar een fan een motorfiets,een ondernemer stuurde een fan een motorfiets,de concurrent bezorgde aan de zanger het zand,de concurrent bezorgde de zanger het zand
een adviseur overhandigde aan een verdediger een ambassade,een adviseur overhandigde een verdediger een ambassade,de expert gaf aan de bewoner het vliegveld,de expert gaf de bewoner het vliegveld
een nicht gaf aan een speler een museum,een nicht gaf een speler een museum,de broer overhandigde aan de tegenstander de sluiting,de broer overhandigde de tegenstander de sluiting
een jongen ontnam aan een acteur een plank,een jongen ontnam een acteur een plank,het meisje kocht voor de prins de wind,het meisje kocht de prins de wind
een atleet verstuurde naar een christen een bisschop,een atleet verstuurde een christen een bisschop,de fietser zond aan het kind het leger,de fietser zond het kind het leger
een bisschop gunde aan een buitenlander een klaar,een bisschop gunde een buitenlander een klaar,de woordvoerder gaf aan de illegaal de actie,de woordvoerder gaf de illegaal de actie
een vogel ontzei aan een staatssecretaris een inrichting,een vogel ontzei een staatssecretaris een inrichting,de man verbood aan de manager het rusthuis,de man verbood de manager het rusthuis
een broer verklaarde aan een lui een motor,een broer verklaarde een lui een motor,de echtgenoot stuurde naar de leerling de rook,de echtgenoot stuurde de leerling de rook
een professor weigerde aan een politieman een verwonding,een professor weigerde een politieman een verwonding,de meester leende aan de hond het mes,de meester leende de hond het mes
een idioot verleende aan een broer een blad,een idioot verleende een broer een blad,de intellectueel gunde aan de piloot de stoel,de intellectueel gunde de piloot de stoel
een meisje ontnam aan een bas een maal,een meisje ontnam een bas een maal,de broer kocht voor de gitaar de vijf,de broer kocht de gitaar de vijf
een peer verzocht aan een papa een bom,een peer verzocht een papa een bom,de mevrouw vroeg aan de moeder de regen,de mevrouw vroeg de moeder de regen
een lezer garandeerde aan een collega een luisteraar,een lezer garandeerde een collega een luisteraar,de pastoor verzekerde aan de vrouw de toeschouwer,de pastoor verzekerde de vrouw de toeschouwer
een kapitein betaalde aan een verkoper een twaalf,een kapitein betaalde een verkoper een twaalf,de visser schonk aan de ondernemer de reserve,de visser schonk de ondernemer de reserve
een schaap schonk aan een rechter een koffie,een schaap schonk een rechter een koffie,de leerling verkocht aan de politie de band,de leerling verkocht de politie de band
een fietser verleende aan een peer een bot,een fietser verleende een peer een bot,de chauffeur bracht aan de gast het ijs,de chauffeur bracht de gast het ijs
een date garandeerde aan een vrijwilliger een officier,een date garandeerde een vrijwilliger een officier,de partner verzekerde aan de gevangene de burgemeester,de partner verzekerde de gevangene de burgemeester
een regisseur weigerde aan een onderzoeker een hond,een regisseur weigerde een onderzoeker een hond,het talent ontzei aan de prof de gast,het talent ontzei de prof de gast
een meneer onthield aan een passagier een taart,een meneer onthield een passagier een taart,de burger leerde aan de reiziger het appartement,de burger leerde de reiziger het appartement
een nieuweling gunde aan een reiziger een kleedkamer,een nieuweling gunde een reiziger een kleedkamer,de student gaf aan het kind het vuil,de student gaf het kind het vuil
een ridder leverde aan een personeelslid een toneel,een ridder leverde een personeelslid een toneel,de jongen kocht voor de collega het luik,de jongen kocht de collega het luik
een gans ontnam aan een gevangene een monument,een gans ontnam een gevangene een monument,de idioot kocht voor de politie het appartement,de idioot kocht de politie het appartement
een docent garandeerde aan een gans een staart,een docent garandeerde een gans een staart,de leraar kocht voor de moeder het bloed,de leraar kocht de moeder het bloed
een keeper verhuurde aan een waard een plein,een keeper verhuurde een waard een plein,de trainer leende aan de uitbater de deur,de trainer leende de uitbater de deur
een wetenschapper leerde aan een paard een ruimte,een wetenschapper leerde een paard een ruimte,de analist gaf aan de leider het vlak,de analist gaf de leider het vlak
een ingenieur overhandigde aan een artiest een stelling,een ingenieur overhandigde een artiest een stelling,de baas leverde aan de gitaar het ijzer,de baas leverde de gitaar het ijzer
een conservatief gunde aan een paard een friet,een conservatief gunde een paard een friet,de heer verleende aan de held de maaltijd,de heer verleende de held de maaltijd
een fietser weigerde aan een boon een object,een fietser weigerde een boon een object,de renner leende aan het zwart het onderzoek,de renner leende het zwart het onderzoek
een president verhuurde aan een crimineel een handtekening,een president verhuurde een crimineel een handtekening,de vrouw leende aan de illegaal het blad,de vrouw leende de illegaal het blad
een burger verweet aan een secretaris een vlag,een burger verweet een secretaris een vlag,de werknemer verklaarde aan de generaal de trein,de werknemer verklaarde de generaal de trein
een journalist verhinderde aan een individu een piano,een journalist verhinderde een individu een piano,de chef stuurde naar het exemplaar het instrument,de chef stuurde het exemplaar het instrument
een bestuurder schonk aan een bakker een complex,een bestuurder schonk een bakker een complex,het paard verleende aan de ondernemer het instrument,het paard verleende de ondernemer het instrument
een exemplaar beloofde aan een dochter een buik,een exemplaar beloofde een dochter een buik,de ex garandeerde aan de juf de arm,de ex garandeerde de juf de arm
een monster verweet aan een haan een oor,een monster verweet een haan een oor,de persoon verklaarde aan het varken de muis,de persoon verklaarde het varken de muis
een winnaar toonde aan een toerist een melk,een winnaar toonde een toerist een melk,de vijand wees aan de bezoeker de aardappel,de vijand wees de bezoeker de aardappel
een prinses leende aan een voorganger een staart,een prinses leende een voorganger een staart,de dame verleende aan de profeet de mol,de dame verleende de profeet de mol
een kerel beloofde aan een vrijwilliger een paleis,een kerel beloofde een vrijwilliger een paleis,de hond verzekerde aan de enthousiast de paal,de hond verzekerde de enthousiast de paal
een producent verleende aan een pastoor een schijf,een producent verleende een pastoor een schijf,de arbeider vroeg aan de prof het scherp,de arbeider vroeg de prof het scherp
een student adviseerde aan een favoriet een vet,een student adviseerde een favoriet een vet,de tiener vroeg aan de atleet het vuurwerk,de tiener vroeg de atleet het vuurwerk
een held zond aan een vent een keuken,een held zond een vent een keuken,de favoriet gaf aan de leerling het klaar,de favoriet gaf de leerling het klaar
een gek garandeerde aan een priester een echtgenote,een gek garandeerde een priester een echtgenote,de trainer verzekerde aan de profeet de chocolade,de trainer verzekerde de profeet de chocolade
een paus beloofde aan een kandidaat een chip,een paus beloofde een kandidaat een chip,de moeder verzekerde aan de favoriet de thee,de moeder verzekerde de favoriet de thee
een ambtenaar schonk aan een individu een vliegtuig,een ambtenaar schonk een individu een vliegtuig,de bakker overhandigde aan de klant de file,de bakker overhandigde de klant de file
een echtgenote adviseerde aan een schepen een stroom,een echtgenote adviseerde een schepen een stroom,de keizer vroeg aan de politicus de televisie,de keizer vroeg de politicus de televisie
