ppo,pdo,tpo,tdo
een pastoor verzocht aan een raadslid een cel,een pastoor verzocht een raadslid een cel,de pastoor schonk aan het raadslid de cel,de pastoor schonk het raadslid de cel
een dode weigerde aan een wezen een twee,een dode weigerde een wezen een twee,de dode verzocht aan het wezen de twee,de dode verzocht het wezen de twee
een christen weigerde aan een duivel een koek,een christen weigerde een duivel een koek,de christen toonde aan de duivel de koek,de christen toonde de duivel de koek
een staatssecretaris gooide naar een leerling een advocaat,een staatssecretaris gooide een leerling een advocaat,de staatssecretaris adviseerde aan de leerling de advocaat,de staatssecretaris adviseerde de leerling de advocaat
een industrieel ontzei aan een filosoof een zee,een industrieel ontzei een filosoof een zee,de industrieel verstuurde naar de filosoof de zee,de industrieel verstuurde de filosoof de zee
een monster overhandigde aan een kleinkind een algemeen,een monster overhandigde een kleinkind een algemeen,het monster adviseerde aan het kleinkind het algemeen,het monster adviseerde het kleinkind het algemeen
een lijsttrekker leerde aan een chef een kwartier,een lijsttrekker leerde een chef een kwartier,de lijsttrekker betaalde aan de chef het kwartier,de lijsttrekker betaalde de chef het kwartier
een paus gunde aan een doelman een gids,een paus gunde een doelman een gids,de paus verstuurde naar de doelman de gids,de paus verstuurde de doelman de gids
een nieuweling bezorgde aan een gebruiker een zee,een nieuweling bezorgde een gebruiker een zee,de nieuweling vroeg aan de gebruiker de zee,de nieuweling vroeg de gebruiker de zee
een burgemeester schonk aan een belegger een kleedkamer,een burgemeester schonk een belegger een kleedkamer,de burgemeester verhinderde aan de belegger de kleedkamer,de burgemeester verhinderde de belegger de kleedkamer
een enthousiast verweet aan een voorganger een plank,een enthousiast verweet een voorganger een plank,de enthousiast leende aan de voorganger de plank,de enthousiast leende de voorganger de plank
een muzikant onthield aan een uitgever een voet,een muzikant onthield een uitgever een voet,de muzikant verhinderde aan de uitgever de voet,de muzikant verhinderde de uitgever de voet
een dochter vroeg aan een don een fietspad,een dochter vroeg een don een fietspad,de dochter verklaarde aan de don het fietspad,de dochter verklaarde de don het fietspad
een nieuwkomer onthield aan een gek een echtgenote,een nieuwkomer onthield een gek een echtgenote,de nieuwkomer toonde aan de gek de echtgenote,de nieuwkomer toonde de gek de echtgenote
een adviseur wees aan een kleinkind een enthousiast,een adviseur wees een kleinkind een enthousiast,de adviseur zond aan het kleinkind de enthousiast,de adviseur zond het kleinkind de enthousiast
een gek overhandigde aan een asielzoeker een troep,een gek overhandigde een asielzoeker een troep,de gek ontzei aan de asielzoeker de troep,de gek ontzei de asielzoeker de troep
een ontwerper onthield aan een keeper een kast,een ontwerper onthield een keeper een kast,de ontwerper stuurde naar de keeper de kast,de ontwerper stuurde de keeper de kast
een parlementair overhandigde aan een kunstenaar een vlam,een parlementair overhandigde een kunstenaar een vlam,de parlementair leende aan de kunstenaar de vlam,de parlementair leende de kunstenaar de vlam
een keizer vroeg aan een rebel een maaltijd,een keizer vroeg een rebel een maaltijd,de keizer ontnam aan de rebel de maaltijd,de keizer ontnam de rebel de maaltijd
een kroon verleende aan een doelman een soep,een kroon verleende een doelman een soep,de kroon kocht voor de doelman de soep,de kroon kocht de doelman de soep
een held verleende aan een assistent een indruk,een held verleende een assistent een indruk,de held ontzei aan de assistent de indruk,de held ontzei de assistent de indruk
een rechter verzocht aan een ex een tand,een rechter verzocht een ex een tand,de rechter verhuurde aan de ex de tand,de rechter verhuurde de ex de tand
een fietser gunde aan een voetballer een zalm,een fietser gunde een voetballer een zalm,de fietser bezorgde aan de voetballer het zalm,de fietser bezorgde de voetballer het zalm
een burger gaf aan een meid een grond,een burger gaf een meid een grond,de burger verzocht aan de meid de grond,de burger verzocht de meid de grond
een werkgever stuurde naar een jongeman een dam,een werkgever stuurde een jongeman een dam,de werkgever verbood aan de jongeman de dam,de werkgever verbood de jongeman de dam
een zanger betaalde aan een waarnemer een rijbewijs,een zanger betaalde een waarnemer een rijbewijs,de zanger verstuurde naar de waarnemer het rijbewijs,de zanger verstuurde de waarnemer het rijbewijs
een kind stuurde naar een adviseur een analist,een kind stuurde een adviseur een analist,het kind overhandigde aan de adviseur de analist,het kind overhandigde de adviseur de analist
een nieuweling verbood aan een ingenieur een ambassade,een nieuweling verbood een ingenieur een ambassade,de nieuweling verleende aan de ingenieur de ambassade,de nieuweling verleende de ingenieur de ambassade
een adviseur betaalde aan een kerel een actie,een adviseur betaalde een kerel een actie,de adviseur gooide naar de kerel de actie,de adviseur gooide de kerel de actie
een dief verweet aan een specialist een top,een dief verweet een specialist een top,de dief leverde aan de specialist de top,de dief leverde de specialist de top
een aanvaller verleende aan een passagier een hoeveelheid,een aanvaller verleende een passagier een hoeveelheid,de aanvaller beloofde aan de passagier de hoeveelheid,de aanvaller beloofde de passagier de hoeveelheid
een student verbood aan een hoogleraar een basisschool,een student verbood een hoogleraar een basisschool,de student verweet aan de hoogleraar de basisschool,de student verweet de hoogleraar de basisschool
een monster verweet aan een asielzoeker een container,een monster verweet een asielzoeker een container,het monster leerde aan de asielzoeker de container,het monster leerde de asielzoeker de container
een oom leende aan een producent een gezelschap,een oom leende een producent een gezelschap,de oom schonk aan de producent het gezelschap,de oom schonk de producent het gezelschap
een professor stuurde naar een kleinkind een mobiel,een professor stuurde een kleinkind een mobiel,de professor ontnam aan het kleinkind het mobiel,de professor ontnam het kleinkind het mobiel
een personeelslid verweet aan een student een tunnel,een personeelslid verweet een student een tunnel,het personeelslid leende aan de student de tunnel,het personeelslid leende de student de tunnel
een lijsttrekker betaalde aan een filosoof een muis,een lijsttrekker betaalde een filosoof een muis,de lijsttrekker ontzei aan de filosoof de muis,de lijsttrekker ontzei de filosoof de muis
een gemeenteraadslid verhuurde aan een kapitein een schilderij,een gemeenteraadslid verhuurde een kapitein een schilderij,het gemeenteraadslid garandeerde aan de kapitein de schilderij,het gemeenteraadslid garandeerde de kapitein de schilderij
een tante onthield aan een laat een gemeentehuis,een tante onthield een laat een gemeentehuis,de tante verbood aan de laat het gemeentehuis,de tante verbood de laat het gemeentehuis
een dj wees aan een bakker een motor,een dj wees een bakker een motor,de dj zond aan de bakker de motor,de dj zond de bakker de motor
een producent leverde aan een gast een vorst,een producent leverde een gast een vorst,de producent ontzei aan de gast de vorst,de producent ontzei de gast de vorst
een voorstander onthield aan een bas een vel,een voorstander onthield een bas een vel,de voorstander gunde aan de bas het vel,de voorstander gunde de bas het vel
een buurtbewoner onthield aan een broer een beker,een buurtbewoner onthield een broer een beker,de buurtbewoner gunde aan de broer de beker,de buurtbewoner gunde de broer de beker
een waard verstuurde naar een monster een vleugel,een waard verstuurde een monster een vleugel,de waard kocht voor het monster de vleugel,de waard kocht het monster de vleugel
een vogel toonde aan een zout een serie,een vogel toonde een zout een serie,de vogel verstuurde naar het zout de serie,de vogel verstuurde het zout de serie
een dochter gaf aan een invaller een actie,een dochter gaf een invaller een actie,de dochter verweet aan de invaller de actie,de dochter verweet de invaller de actie
een concurrent wees aan een aannemer een werkgroep,een concurrent wees een aannemer een werkgroep,de concurrent bracht aan de aannemer de werkgroep,de concurrent bracht de aannemer de werkgroep
een passagier leende aan een pc een campagne,een passagier leende een pc een campagne,de passagier bezorgde aan de pc de campagne,de passagier bezorgde de pc de campagne
een prins verhinderde aan een engel een juweel,een prins verhinderde een engel een juweel,de prins adviseerde aan de engel het juweel,de prins adviseerde de engel het juweel
een moslim verkocht aan een criticus een inrichting,een moslim verkocht een criticus een inrichting,de moslim verleende aan de criticus de inrichting,de moslim verleende de criticus de inrichting
een presentator ontnam aan een werknemer een verdieping,een presentator ontnam een werknemer een verdieping,de presentator stuurde naar de werknemer de verdieping,de presentator stuurde de werknemer de verdieping
een architect onthield aan een collega een gemeenschap,een architect onthield een collega een gemeenschap,de architect bracht aan de collega de gemeenschap,de architect bracht de collega de gemeenschap
een middenvelder schonk aan een advocaat een oog,een middenvelder schonk een advocaat een oog,de middenvelder ontzei aan de advocaat het oog,de middenvelder ontzei de advocaat het oog
een kok verleende aan een schepen een literatuur,een kok verleende een schepen een literatuur,de kok onthield aan de schepen de literatuur,de kok onthield de schepen de literatuur
een fan bracht aan een analist een vogel,een fan bracht een analist een vogel,de fan toonde aan de analist de vogel,de fan toonde de analist de vogel
een meter leende aan een criticus een schepencollege,een meter leende een criticus een schepencollege,de meter bezorgde aan de criticus het schepencollege,de meter bezorgde de criticus het schepencollege
een bisschop weigerde aan een hoogleraar een vakbond,een bisschop weigerde een hoogleraar een vakbond,de bisschop bezorgde aan de hoogleraar de vakbond,de bisschop bezorgde de hoogleraar de vakbond
een voetballer overhandigde aan een verslaggever een bol,een voetballer overhandigde een verslaggever een bol,de voetballer beloofde aan de verslaggever de bol,de voetballer beloofde de verslaggever de bol
een vent overhandigde aan een illegaal een zangeres,een vent overhandigde een illegaal een zangeres,de vent onthield aan de illegaal de zangeres,de vent onthield de illegaal de zangeres
een lijsttrekker stuurde naar een collega een dossier,een lijsttrekker stuurde een collega een dossier,de lijsttrekker verzocht aan de collega het dossier,de lijsttrekker verzocht de collega het dossier
een burger beloofde aan een onderzoeker een machine,een burger beloofde een onderzoeker een machine,de burger verhinderde aan de onderzoeker de machine,de burger verhinderde de onderzoeker de machine
een actrice verkocht aan een paus een uniform,een actrice verkocht een paus een uniform,de actrice gooide naar de paus het uniform,de actrice gooide de paus het uniform
een provinciaal gooide naar een moordenaar een lamp,een provinciaal gooide een moordenaar een lamp,de provinciaal ontnam aan de moordenaar de lamp,de provinciaal ontnam de moordenaar de lamp
een broer vroeg aan een componist een pakket,een broer vroeg een componist een pakket,de broer garandeerde aan de componist het pakket,de broer garandeerde de componist het pakket
een dochter ontzei aan een atleet een schepencollege,een dochter ontzei een atleet een schepencollege,de dochter onthield aan de atleet het schepencollege,de dochter onthield de atleet het schepencollege
een paard vroeg aan een aannemer een affiche,een paard vroeg een aannemer een affiche,het paard overhandigde aan de aannemer de affiche,het paard overhandigde de aannemer de affiche
een minister-president weigerde aan een chauffeur een single,een minister-president weigerde een chauffeur een single,de minister-president leerde aan de chauffeur de single,de minister-president leerde de chauffeur de single
een minister-president verbood aan een artiest een lier,een minister-president verbood een artiest een lier,de minister-president verleende aan de artiest de lier,de minister-president verleende de artiest de lier
een illegaal ontzei aan een zout een hulp,een illegaal ontzei een zout een hulp,de illegaal ontnam aan het zout de hulp,de illegaal ontnam het zout de hulp
een vreemdeling adviseerde aan een schepen een appel,een vreemdeling adviseerde een schepen een appel,de vreemdeling gunde aan de schepen het appel,de vreemdeling gunde de schepen het appel
een juf gaf aan een terrorist een kleedkamer,een juf gaf een terrorist een kleedkamer,de juf verbood aan de terrorist de kleedkamer,de juf verbood de terrorist de kleedkamer
een huurder verstuurde naar een lijsttrekker een generaal,een huurder verstuurde een lijsttrekker een generaal,de huurder onthield aan de lijsttrekker de generaal,de huurder onthield de lijsttrekker de generaal
een investeerder verklaarde aan een nieuwkomer een tafel,een investeerder verklaarde een nieuwkomer een tafel,de investeerder zond aan de nieuwkomer de tafel,de investeerder zond de nieuwkomer de tafel
een buurman verweet aan een wetenschapper een tas,een buurman verweet een wetenschapper een tas,de buurman leende aan de wetenschapper de tas,de buurman leende de wetenschapper de tas
een sponsor weigerde aan een chef een greep,een sponsor weigerde een chef een greep,de sponsor zond aan de chef de greep,de sponsor zond de chef de greep
een kapitein verweet aan een mol een gerecht,een kapitein verweet een mol een gerecht,de kapitein leverde aan de mol het gerecht,de kapitein leverde de mol het gerecht
een actrice stuurde naar een wolf een gitaar,een actrice stuurde een wolf een gitaar,de actrice verleende aan de wolf de gitaar,de actrice verleende de wolf de gitaar
een fietser schonk aan een wethouder een wapen,een fietser schonk een wethouder een wapen,de fietser verzekerde aan de wethouder het wapen,de fietser verzekerde de wethouder het wapen
een middenvelder verkocht aan een medewerker een moskee,een middenvelder verkocht een medewerker een moskee,de middenvelder stuurde naar de medewerker de moskee,de middenvelder stuurde de medewerker de moskee
een hoofdredacteur verzocht aan een zaakvoerder een dagblad,een hoofdredacteur verzocht een zaakvoerder een dagblad,de hoofdredacteur leverde aan de zaakvoerder het dagblad,de hoofdredacteur leverde de zaakvoerder het dagblad
een architect gunde aan een dame een mes,een architect gunde een dame een mes,de architect leverde aan de dame het mes,de architect leverde de dame het mes
een adviseur overhandigde aan een muzikant een gewest,een adviseur overhandigde een muzikant een gewest,de adviseur gooide naar de muzikant het gewest,de adviseur gooide de muzikant het gewest
een dr. leverde aan een auteur een vreemdeling,een dr. leverde een auteur een vreemdeling,de dr. verzekerde aan de auteur de vreemdeling,de dr. verzekerde de auteur de vreemdeling
een toerist leerde aan een christen een drie,een toerist leerde een christen een drie,de toerist verzocht aan de christen de drie,de toerist verzocht de christen de drie
een slachtoffer verbood aan een kennis een leverancier,een slachtoffer verbood een kennis een leverancier,het slachtoffer bracht aan de kennis de leverancier,het slachtoffer bracht de kennis de leverancier
een regisseur toonde aan een kijker een bibliotheek,een regisseur toonde een kijker een bibliotheek,de regisseur beloofde aan de kijker de bibliotheek,de regisseur beloofde de kijker de bibliotheek
een journalist wees aan een bisschop een maag,een journalist wees een bisschop een maag,de journalist ontnam aan de bisschop de maag,de journalist ontnam de bisschop de maag
een verslaggever betaalde aan een president een inrichting,een verslaggever betaalde een president een inrichting,de verslaggever leerde aan de president de inrichting,de verslaggever leerde de president de inrichting
een dame bezorgde aan een kwartier een touw,een dame bezorgde een kwartier een touw,de dame verzekerde aan het kwartier het touw,de dame verzekerde het kwartier het touw
een procureur gaf aan een woordvoerder een interieur,een procureur gaf een woordvoerder een interieur,de procureur garandeerde aan de woordvoerder het interieur,de procureur garandeerde de woordvoerder het interieur
een ontwerper verweet aan een inspecteur een tram,een ontwerper verweet een inspecteur een tram,de ontwerper overhandigde aan de inspecteur de tram,de ontwerper overhandigde de inspecteur de tram
een socialist leerde aan een personeelslid een boter,een socialist leerde een personeelslid een boter,de socialist schonk aan het personeelslid de boter,de socialist schonk het personeelslid de boter
een parlementair verzekerde aan een aanhanger een automobilist,een parlementair verzekerde een aanhanger een automobilist,de parlementair leverde aan de aanhanger de automobilist,de parlementair leverde de aanhanger de automobilist
een vorst betaalde aan een concurrent een wild,een vorst betaalde een concurrent een wild,de vorst verbood aan de concurrent het wild,de vorst verbood de concurrent het wild
een socialist gaf aan een exemplaar een tien,een socialist gaf een exemplaar een tien,de socialist verhuurde aan het exemplaar de tien,de socialist verhuurde het exemplaar de tien
een politieman weigerde aan een regisseur een boodschap,een politieman weigerde een regisseur een boodschap,de politieman schonk aan de regisseur de boodschap,de politieman schonk de regisseur de boodschap
een inwoner ontnam aan een scholier een muis,een inwoner ontnam een scholier een muis,de inwoner verzekerde aan de scholier de muis,de inwoner verzekerde de scholier de muis
een terrorist gunde aan een aannemer een das,een terrorist gunde een aannemer een das,de terrorist beloofde aan de aannemer de das,de terrorist beloofde de aannemer de das
een aanklager leende aan een talent een depressie,een aanklager leende een talent een depressie,de aanklager verstuurde naar het talent de depressie,de aanklager verstuurde het talent de depressie
een tegenstander stuurde naar een parlementair een universiteit,een tegenstander stuurde een parlementair een universiteit,de tegenstander kocht voor de parlementair de universiteit,de tegenstander kocht de parlementair de universiteit
een reserve leende aan een verkoper een stam,een reserve leende een verkoper een stam,de reserve verklaarde aan de verkoper de stam,de reserve verklaarde de verkoper de stam
een vorst garandeerde aan een buurman een woestijn,een vorst garandeerde een buurman een woestijn,de vorst verzocht aan de buurman de woestijn,de vorst verzocht de buurman de woestijn
een arts verkocht aan een minister een kern,een arts verkocht een minister een kern,de arts stuurde naar de minister de kern,de arts stuurde de minister de kern
een ambassadeur onthield aan een vluchteling een soort,een ambassadeur onthield een vluchteling een soort,de ambassadeur schonk aan de vluchteling het soort,de ambassadeur schonk de vluchteling het soort
een inbreker zond aan een ridder een fotograaf,een inbreker zond een ridder een fotograaf,de inbreker gunde aan de ridder de fotograaf,de inbreker gunde de ridder de fotograaf
een werknemer ontnam aan een middenvelder een haag,een werknemer ontnam een middenvelder een haag,de werknemer verzocht aan de middenvelder de haag,de werknemer verzocht de middenvelder de haag
een verkoper verzekerde aan een gouverneur een virus,een verkoper verzekerde een gouverneur een virus,de verkoper gooide naar de gouverneur het virus,de verkoper gooide de gouverneur het virus
een actrice beloofde aan een crimineel een super,een actrice beloofde een crimineel een super,de actrice verbood aan de crimineel de super,de actrice verbood de crimineel de super
een mevrouw zond aan een piloot een fort,een mevrouw zond een piloot een fort,de mevrouw kocht voor de piloot het fort,de mevrouw kocht de piloot het fort
een raadslid stuurde naar een beer een ingang,een raadslid stuurde een beer een ingang,het raadslid toonde aan de beer de ingang,het raadslid toonde de beer de ingang
een professor gaf aan een keizer een fles,een professor gaf een keizer een fles,de professor verhuurde aan de keizer de fles,de professor verhuurde de keizer de fles
een gitaar betaalde aan een reserve een tong,een gitaar betaalde een reserve een tong,de gitaar bezorgde aan de reserve de tong,de gitaar bezorgde de reserve de tong
een aanklager leverde aan een sponsor een last,een aanklager leverde een sponsor een last,de aanklager verzekerde aan de sponsor de last,de aanklager verzekerde de sponsor de last
een bediende verbood aan een ambassadeur een bom,een bediende verbood een ambassadeur een bom,de bediende verklaarde aan de ambassadeur de bom,de bediende verklaarde de ambassadeur de bom
een zaakvoerder vroeg aan een concurrent een bord,een zaakvoerder vroeg een concurrent een bord,de zaakvoerder betaalde aan de concurrent het bord,de zaakvoerder betaalde de concurrent het bord
een fan beloofde aan een premier een helft,een fan beloofde een premier een helft,de fan verhinderde aan de premier de helft,de fan verhinderde de premier de helft
een echtgenote gunde aan een crimineel een ruimte,een echtgenote gunde een crimineel een ruimte,de echtgenote verhinderde aan de crimineel de ruimte,de echtgenote verhinderde de crimineel de ruimte
een adviseur leerde aan een toerist een divisie,een adviseur leerde een toerist een divisie,de adviseur zond aan de toerist de divisie,de adviseur zond de toerist de divisie
een buur vroeg aan een hoogleraar een wiel,een buur vroeg een hoogleraar een wiel,de buur verstuurde naar de hoogleraar het wiel,de buur verstuurde de hoogleraar het wiel
een ouder verhuurde aan een componist een parcours,een ouder verhuurde een componist een parcours,de ouder verweet aan de componist het parcours,de ouder verweet de componist het parcours
een officier verzocht aan een huisarts een interieur,een officier verzocht een huisarts een interieur,de officier leverde aan de huisarts het interieur,de officier leverde de huisarts het interieur
een muzikant overhandigde aan een liefhebber een interieur,een muzikant overhandigde een liefhebber een interieur,de muzikant vroeg aan de liefhebber het interieur,de muzikant vroeg de liefhebber het interieur
een taart verbood aan een enthousiast een boot,een taart verbood een enthousiast een boot,de taart leende aan de enthousiast de boot,de taart leende de enthousiast de boot
een peer leende aan een bewoner een helft,een peer leende een bewoner een helft,de peer overhandigde aan de bewoner de helft,de peer overhandigde de bewoner de helft
een werkgever betaalde aan een muzikant een rol,een werkgever betaalde een muzikant een rol,de werkgever verbood aan de muzikant de rol,de werkgever verbood de muzikant de rol
een christen verleende aan een voorzitter een nest,een christen verleende een voorzitter een nest,de christen verhuurde aan de voorzitter het nest,de christen verhuurde de voorzitter het nest
een bewoner bezorgde aan een asielzoeker een kartel,een bewoner bezorgde een asielzoeker een kartel,de bewoner beloofde aan de asielzoeker het kartel,de bewoner beloofde de asielzoeker het kartel
een peer overhandigde aan een boon een tong,een peer overhandigde een boon een tong,de peer verstuurde naar de boon de tong,de peer verstuurde de boon de tong
een inbreker schonk aan een slachtoffer een ingang,een inbreker schonk een slachtoffer een ingang,de inbreker verklaarde aan het slachtoffer de ingang,de inbreker verklaarde het slachtoffer de ingang
een duivel betaalde aan een schrijver een vat,een duivel betaalde een schrijver een vat,de duivel beloofde aan de schrijver de vat,de duivel beloofde de schrijver de vat
een buurman leerde aan een componist een drug,een buurman leerde een componist een drug,de buurman verzekerde aan de componist de drug,de buurman verzekerde de componist de drug
een keizer verweet aan een tante een middenveld,een keizer verweet een tante een middenveld,de keizer kocht voor de tante het middenveld,de keizer kocht de tante het middenveld
een lijsttrekker kocht voor een bondscoach een rol,een lijsttrekker kocht een bondscoach een rol,de lijsttrekker verbood aan de bondscoach de rol,de lijsttrekker verbood de bondscoach de rol
een monster verleende aan een leerling een vat,een monster verleende een leerling een vat,het monster verbood aan de leerling het vat,het monster verbood de leerling het vat
een bas verhinderde aan een woordvoerder een site,een bas verhinderde een woordvoerder een site,de bas schonk aan de woordvoerder de site,de bas schonk de woordvoerder de site
een taart bracht aan een aanklager een buit,een taart bracht een aanklager een buit,de taart overhandigde aan de aanklager de buit,de taart overhandigde de aanklager de buit
een boon leverde aan een assistent een echtgenote,een boon leverde een assistent een echtgenote,de boon verzekerde aan de assistent de echtgenote,de boon verzekerde de assistent de echtgenote
een premier schonk aan een moordenaar een ruimte,een premier schonk een moordenaar een ruimte,de premier verklaarde aan de moordenaar de ruimte,de premier verklaarde de moordenaar de ruimte
een minister-president verhuurde aan een visser een wind,een minister-president verhuurde een visser een wind,de minister-president vroeg aan de visser de wind,de minister-president vroeg de visser de wind
een atleet gooide naar een provinciaal een nul,een atleet gooide een provinciaal een nul,de atleet leende aan de provinciaal de nul,de atleet leende de provinciaal de nul
een kleuter verkocht aan een medewerker een nat,een kleuter verkocht een medewerker een nat,de kleuter bracht aan de medewerker het nat,de kleuter bracht de medewerker het nat
een inbreker garandeerde aan een medewerker een circuit,een inbreker garandeerde een medewerker een circuit,de inbreker verhinderde aan de medewerker het circuit,de inbreker verhinderde de medewerker het circuit
een soldaat ontnam aan een dader een duim,een soldaat ontnam een dader een duim,de soldaat gaf aan de dader de duim,de soldaat gaf de dader de duim
een papa verzocht aan een illegaal een ambassade,een papa verzocht een illegaal een ambassade,de papa verbood aan de illegaal de ambassade,de papa verbood de illegaal de ambassade
een gids leverde aan een middenvelder een verzameling,een gids leverde een middenvelder een verzameling,de gids gooide naar de middenvelder de verzameling,de gids gooide de middenvelder de verzameling
een gevangene gunde aan een landgenoot een koningin,een gevangene gunde een landgenoot een koningin,de gevangene wees aan de landgenoot de koningin,de gevangene wees de landgenoot de koningin
een persoon gaf aan een criticus een jacht,een persoon gaf een criticus een jacht,de persoon verweet aan de criticus het jacht,de persoon verweet de criticus het jacht
een bas beloofde aan een vorst een toneel,een bas beloofde een vorst een toneel,de bas verstuurde naar de vorst het toneel,de bas verstuurde de vorst het toneel
een schepen weigerde aan een verslaggever een berg,een schepen weigerde een verslaggever een berg,de schepen beloofde aan de verslaggever de berg,de schepen beloofde de verslaggever de berg
een rebel verleende aan een scholier een staart,een rebel verleende een scholier een staart,de rebel verkocht aan de scholier de staart,de rebel verkocht de scholier de staart
een mama toonde aan een international een bijdrage,een mama toonde een international een bijdrage,de mama leende aan de international de bijdrage,de mama leende de international de bijdrage
een ontwerper ontnam aan een woordvoerder een trui,een ontwerper ontnam een woordvoerder een trui,de ontwerper schonk aan de woordvoerder de trui,de ontwerper schonk de woordvoerder de trui
een kerel verstuurde naar een renner een vaart,een kerel verstuurde een renner een vaart,de kerel vroeg aan de renner de vaart,de kerel vroeg de renner de vaart
een voorganger beloofde aan een allochtoon een last,een voorganger beloofde een allochtoon een last,de voorganger gooide naar de allochtoon de last,de voorganger gooide de allochtoon de last
een sponsor verklaarde aan een ambtenaar een doelgroep,een sponsor verklaarde een ambtenaar een doelgroep,de sponsor leende aan de ambtenaar de doelgroep,de sponsor leende de ambtenaar de doelgroep
een staatssecretaris vroeg aan een vreemdeling een deel,een staatssecretaris vroeg een vreemdeling een deel,de staatssecretaris gooide naar de vreemdeling het deel,de staatssecretaris gooide de vreemdeling het deel
een vluchteling verzekerde aan een zakenman een blad,een vluchteling verzekerde een zakenman een blad,de vluchteling leverde aan de zakenman het blad,de vluchteling leverde de zakenman het blad
een lui verbood aan een gitaar een fort,een lui verbood een gitaar een fort,de lui kocht voor de gitaar het fort,de lui kocht de gitaar het fort
een fietser verstuurde naar een analist een kruid,een fietser verstuurde een analist een kruid,de fietser ontzei aan de analist het kruid,de fietser ontzei de analist het kruid
een keizer overhandigde aan een rechter een mobiel,een keizer overhandigde een rechter een mobiel,de keizer stuurde naar de rechter de mobiel,de keizer stuurde de rechter de mobiel
een dame verzekerde aan een baas een veld,een dame verzekerde een baas een veld,de dame verstuurde naar de baas het veld,de dame verstuurde de baas het veld
een verdediger schonk aan een inbreker een ruimte,een verdediger schonk een inbreker een ruimte,de verdediger verhuurde aan de inbreker de ruimte,de verdediger verhuurde de inbreker de ruimte
een echtgenote beloofde aan een inbreker een rapport,een echtgenote beloofde een inbreker een rapport,de echtgenote toonde aan de inbreker het rapport,de echtgenote toonde de inbreker het rapport
een investeerder toonde aan een topper een kasteel,een investeerder toonde een topper een kasteel,de investeerder adviseerde aan de topper het kasteel,de investeerder adviseerde de topper het kasteel
een kampioen gaf aan een zakenman een vijver,een kampioen gaf een zakenman een vijver,de kampioen verzocht aan de zakenman de vijver,de kampioen verzocht de zakenman de vijver
een paard ontnam aan een kijker een lip,een paard ontnam een kijker een lip,het paard verhuurde aan de kijker de lip,het paard verhuurde de kijker de lip
een chauffeur kocht voor een kennis een koningin,een chauffeur kocht een kennis een koningin,de chauffeur gunde aan de kennis de koningin,de chauffeur gunde de kennis de koningin
een moslim verhuurde aan een politieman een ton,een moslim verhuurde een politieman een ton,de moslim stuurde naar de politieman de ton,de moslim stuurde de politieman de ton
een liberaal stuurde naar een militair een stelling,een liberaal stuurde een militair een stelling,de liberaal kocht voor de militair de stelling,de liberaal kocht de militair de stelling
een heer verweet aan een crimineel een kussen,een heer verweet een crimineel een kussen,de heer verkocht aan de crimineel het kussen,de heer verkocht de crimineel het kussen
een bestuurder bezorgde aan een consument een vleugel,een bestuurder bezorgde een consument een vleugel,de bestuurder verbood aan de consument de vleugel,de bestuurder verbood de consument de vleugel
een docent ontzei aan een nest een dol,een docent ontzei een nest een dol,de docent verzekerde aan het nest de dol,de docent verzekerde het nest de dol
een zout toonde aan een ex een kleed,een zout toonde een ex een kleed,het zout stuurde naar de ex het kleed,het zout stuurde de ex het kleed
een passagier verzekerde aan een vrijwilliger een zilver,een passagier verzekerde een vrijwilliger een zilver,de passagier bezorgde aan de vrijwilliger het zilver,de passagier bezorgde de vrijwilliger het zilver
een uitgever weigerde aan een aanklager een badkamer,een uitgever weigerde een aanklager een badkamer,de uitgever zond aan de aanklager de badkamer,de uitgever zond de aanklager de badkamer
een leverancier vroeg aan een minister-president een fabriek,een leverancier vroeg een minister-president een fabriek,de leverancier garandeerde aan de minister-president de fabriek,de leverancier garandeerde de minister-president de fabriek
een gans stuurde naar een presentator een long,een gans stuurde een presentator een long,de gans ontnam aan de presentator de long,de gans ontnam de presentator de long
een gans zond aan een wacht een piano,een gans zond een wacht een piano,de gans verweet aan de wacht het piano,de gans verweet de wacht het piano
een vertegenwoordiger schonk aan een correspondent een bot,een vertegenwoordiger schonk een correspondent een bot,de vertegenwoordiger garandeerde aan de correspondent de bot,de vertegenwoordiger garandeerde de correspondent de bot
een chef bracht aan een fan een bloem,een chef bracht een fan een bloem,de chef overhandigde aan de fan de bloem,de chef overhandigde de fan de bloem
een atleet verhuurde aan een bakker een wereld,een atleet verhuurde een bakker een wereld,de atleet weigerde aan de bakker de wereld,de atleet weigerde de bakker de wereld
een mevrouw leverde aan een engel een radio,een mevrouw leverde een engel een radio,de mevrouw verklaarde aan de engel de radio,de mevrouw verklaarde de engel de radio
een verkoper zond aan een peer een formeel,een verkoper zond een peer een formeel,de verkoper leende aan de peer het formeel,de verkoper leende de peer het formeel
een dame betaalde aan een socialist een staart,een dame betaalde een socialist een staart,de dame ontnam aan de socialist de staart,de dame ontnam de socialist de staart
een engel leerde aan een date een ploeg,een engel leerde een date een ploeg,de engel zond aan de date de ploeg,de engel zond de date de ploeg
een verslaggever adviseerde aan een dief een touw,een verslaggever adviseerde een dief een touw,de verslaggever wees aan de dief het touw,de verslaggever wees de dief het touw
